ticker,provider_symbol,company_name,sector,category,universe_tier,country,listing_exchange,exchange_symbol,reporting_currency,market_region,sec_download_eligible,global_public_download_eligible,source_sets,source_policy
MAS,MAS,Masco,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MCD,MCD,McDonald's,Consumer Discretionary,Consumer Discretionary,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MCHP,MCHP,Microchip Technology,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MCK,MCK,McKesson Corporation,Health Care,Health Care,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MCO,MCO,Moody's Corporation,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MDB,MDB,"MongoDB, Inc.",Information Technology,cloud_software,tier2_supply_chain_supplement,,,MDB,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MDLZ,MDLZ,Mondelez International,Consumer Staples,Consumer Staples,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full128_us_addition|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MDT,MDT,Medtronic,Health Care,Health Care,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full128_us_addition|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MELI,MELI,MERCADOLIBRE INC,Consumer Discretionary,ecommerce_fintech,tier2_supply_chain_supplement,,,MELI,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MET,MET,MetLife,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
META,META,Meta Platforms,Communication Services,Communication Services,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MGM,MGM,MGM Resorts,Consumer Discretionary,Consumer Discretionary,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MKC,MKC,McCormick & Company,Consumer Staples,Consumer Staples,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MLM,MLM,Martin Marietta Materials,Materials,Materials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MMM,MMM,3M,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MNST,MNST,Monster Beverage,Consumer Staples,Consumer Staples,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MO,MO,Altria,Consumer Staples,Consumer Staples,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MOS,MOS,Mosaic Company (The),Materials,Materials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MP,MP,MP Materials Corp. / DE,Materials,rare_earths,tier2_supply_chain_supplement,,,MP,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MPC,MPC,Marathon Petroleum,Energy,Energy,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MPWR,MPWR,Monolithic Power Systems,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MRK,MRK,Merck & Co.,Health Care,Health Care,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MRNA,MRNA,Moderna,Health Care,Health Care,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MRSH,MRSH,Marsh McLennan,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MRVL,MRVL,"Marvell Technology, Inc.",information_technology,semiconductor/networking,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,current_full238|full128_us_addition|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MS,MS,Morgan Stanley,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MSCI,MSCI,MSCI Inc.,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MSFT,MSFT,Microsoft,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MSI,MSI,Motorola Solutions,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MTB,MTB,M&T Bank,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MTD,MTD,Mettler Toledo,Health Care,Health Care,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MTSI,MTSI,"MACOM Technology Solutions Holdings, Inc.",Information Technology,analog_rf_semiconductors,tier2_supply_chain_supplement,,,MTSI,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
MU,MU,Micron Technology,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NCLH,NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,Consumer Discretionary,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NDAQ,NDAQ,"Nasdaq, Inc.",Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NDSN,NDSN,Nordson Corporation,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NEE,NEE,NextEra Energy,Utilities,Utilities,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NEM,NEM,Newmont,Materials,Materials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NET,NET,"Cloudflare, Inc.",Information Technology,cloud_network_security,tier2_supply_chain_supplement,,,NET,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NFLX,NFLX,Netflix,Communication Services,Communication Services,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NI,NI,NiSource,Utilities,Utilities,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NIO,NIO,NIO Inc.,Consumer Discretionary,electric_vehicles,tier2_supply_chain_supplement,,,NIO,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NKE,NKE,"Nike, Inc.",Consumer Discretionary,Consumer Discretionary,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full128_us_addition|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NNE,NNE,Nano Nuclear Energy Inc.,Utilities,advanced_nuclear,tier2_supply_chain_supplement,,,NNE,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NOC,NOC,Northrop Grumman,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NOW,NOW,ServiceNow,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full128_us_addition|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NRG,NRG,NRG Energy,Utilities,Utilities,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NSC,NSC,Norfolk Southern,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NTAP,NTAP,NetApp,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NTRS,NTRS,Northern Trust,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NUE,NUE,Nucor,Materials,Materials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NVDA,NVDA,Nvidia,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NVO,NVO,NOVO NORDISK A S,Health Care,pharmaceuticals,tier2_supply_chain_supplement,,,NVO,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NVR,NVR,"NVR, Inc.",Consumer Discretionary,Consumer Discretionary,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NWSA,NWSA,News Corp (Class A),Communication Services,Communication Services,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NXE,NXE,NexGen Energy Ltd.,Energy,uranium,tier2_supply_chain_supplement,,,NXE,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NXPI,NXPI,NXP Semiconductors,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
NXT,NXT,Nextpower Inc.,Energy,solar_infrastructure,tier2_supply_chain_supplement,,,NXT,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
O,O,Realty Income,Real Estate,Real Estate,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
ODFL,ODFL,Old Dominion,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
OKE,OKE,Oneok,Energy,Energy,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
OKLO,OKLO,Oklo Inc.,Utilities,advanced_nuclear,tier2_supply_chain_supplement,,,OKLO,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
OLED,OLED,UNIVERSAL DISPLAY CORP \PA\,Information Technology,display_materials,tier2_supply_chain_supplement,,,OLED,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
OMC,OMC,Omnicom Group,Communication Services,Communication Services,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
ON,ON,ON Semiconductor,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
ONTO,ONTO,ONTO INNOVATION INC.,Information Technology,semiconductor_equipment,tier2_supply_chain_supplement,,,ONTO,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
ORCL,ORCL,Oracle Corporation,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
ORLY,ORLY,O’Reilly Automotive,Consumer Discretionary,Consumer Discretionary,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
OTIS,OTIS,Otis Worldwide,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
OXY,OXY,Occidental Petroleum,Energy,Energy,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full128_us_addition|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PANW,PANW,Palo Alto Networks,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PATH,PATH,"UiPath, Inc.",Information Technology,automation_software,tier2_supply_chain_supplement,,,PATH,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PAYX,PAYX,Paychex,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PCAR,PCAR,Paccar,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PCG,PCG,PG&E Corporation,Utilities,Utilities,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PCOR,PCOR,"PROCORE TECHNOLOGIES, INC.",Information Technology,construction_software,tier2_supply_chain_supplement,,,PCOR,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PEG,PEG,Public Service Enterprise Group,Utilities,Utilities,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PEP,PEP,PepsiCo,Consumer Staples,Consumer Staples,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PFE,PFE,Pfizer,Health Care,Health Care,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full128_us_addition|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PFG,PFG,Principal Financial Group,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PG,PG,Procter & Gamble,Consumer Staples,Consumer Staples,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PGR,PGR,Progressive Corporation,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PH,PH,Parker Hannifin,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PHM,PHM,PulteGroup,Consumer Discretionary,Consumer Discretionary,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PKG,PKG,Packaging Corporation of America,Materials,Materials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PLD,PLD,Prologis,Real Estate,Real Estate,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PLTR,PLTR,Palantir Technologies,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PLUG,PLUG,PLUG POWER INC,Industrials,hydrogen,tier2_supply_chain_supplement,,,PLUG,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PM,PM,Philip Morris International,Consumer Staples,Consumer Staples,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PNC,PNC,PNC Financial Services,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PNR,PNR,Pentair,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PNW,PNW,Pinnacle West Capital,Utilities,Utilities,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PODD,PODD,Insulet Corporation,Health Care,Health Care,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
POOL,POOL,Pool Corporation,Consumer Discretionary,Consumer Discretionary,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PPG,PPG,PPG Industries,Materials,Materials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PPL,PPL,PPL Corporation,Utilities,Utilities,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PRU,PRU,Prudential Financial,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PSA,PSA,Public Storage,Real Estate,Real Estate,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PSKY,PSKY,Paramount Skydance Corporation,Communication Services,Communication Services,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PSX,PSX,Phillips 66,Energy,Energy,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full128_us_addition|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PTC,PTC,PTC Inc.,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PWR,PWR,Quanta Services,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
PYPL,PYPL,PayPal,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
Q,Q,Qnity Electronics,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
QCOM,QCOM,Qualcomm,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|full78_base,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
RCL,RCL,Royal Caribbean Group,Consumer Discretionary,Consumer Discretionary,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
REG,REG,Regency Centers,Real Estate,Real Estate,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
REGN,REGN,Regeneron Pharmaceuticals,Health Care,Health Care,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
RF,RF,Regions Financial Corporation,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
RIO,RIO,RIO TINTO PLC,Materials,mining_metals,tier2_supply_chain_supplement,,,RIO,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
RIVN,RIVN,"Rivian Automotive, Inc. / DE",Consumer Discretionary,electric_vehicles,tier2_supply_chain_supplement,,,RIVN,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
RJF,RJF,Raymond James Financial,Financials,Financials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
RL,RL,Ralph Lauren Corporation,Consumer Discretionary,Consumer Discretionary,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
RMBS,RMBS,RAMBUS INC,Information Technology,semiconductor_ip,tier2_supply_chain_supplement,,,RMBS,USD,us_listed_or_adr,true,false,tier2_supply_chain_supplement,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
RMD,RMD,ResMed,Health Care,Health Care,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
ROK,ROK,Rockwell Automation,Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent|current_full238|sector_depth_pack,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
ROL,ROL,"Rollins, Inc.",Industrials,Industrials,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
ROP,ROP,Roper Technologies,Information Technology,Information Technology,tier1_sp500_plus_current,,,,USD,us_listed_or_adr,true,false,sp500_constituent,market_snapshot_context_only; provider_symbol_candidate; do_not_replace_company_filed_financial_facts
